Index,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
14927,1654748258,13.439,52.8,1140,444,12862,19443,938.804,1.82,1.89,12.52,1.952,0.044,14927,1
13065,1654746396,20.801,52.44,1099,547,12834,19463,938.9,2.27,2.36,15.62,2.436,0.055,13065,1
31928,1654768277,19.23,52.6,246,400,13126,20012,939.613,0.73,0.76,5.02,0.782,0.018,6934,1
52000,1654713045,26.2,46.99,122,419,12772,20626,937.568,1.9,1.98,13.09,2.042,0.046,858,0
29633,1654765982,22.29,48.1,26,400,13257,20186,939.669,1.98,2.06,13.65,2.128,0.048,4639,1
53632,1654714677,28.28,43.92,148,418,12772,20569,937.332,2.33,2.42,16.02,2.498,0.056,2490,0
59021,1655126443,-5.153,42.3,110,400,12792,20609,937.33,1.81,1.89,12.49,1.947,0.044,2135,0
28585,1654764934,20.15,57.66,328,400,13105,19879,939.669,1.36,1.41,9.37,1.462,0.033,3591,1
56986,1655124408,24.872,39.13,41,424,12852,20743,937.609,2.34,2.44,16.13,2.516,0.057,100,0
30795,1654767144,19.81,54.24,30,400,13252,20229,939.687,2.4,2.49,16.49,2.571,0.058,5801,1
30358,1654766707,22.21,48.58,14,400,13264,20229,939.708,2.26,2.34,15.53,2.422,0.055,5364,1
61282,1655128704,20.742,27.28,13702,540,12750,19092,936.855,0.7,0.73,4.83,0.753,0.017,4396,0
42439,1654778788,24.71,52.85,1214,416,12896,19427,938.743,1.47,1.53,10.13,1.58,0.036,17445,1
27164,1654763513,17.23,53.83,0,400,13192,20122,939.611,0.79,0.82,5.42,0.845,0.019,2170,0
10180,1654743511,-1.682,50.62,868,691,12780,19516,939.097,2.2,2.29,15.14,2.361,0.053,10180,1
11939,1654745270,16.222,53.45,1120,600,12816,19451,939.035,2.33,2.42,16.03,2.5,0.056,11939,1
6901,1654740232,-5.641,55.15,210,400,13150,20054,939.622,0.49,0.51,3.36,0.524,0.012,6901,1
55955,1654717000,41.49,33.11,2130,400,13439,20140,936.844,0.76,0.79,5.23,0.815,0.018,4813,0
433,1654733764,24.854,52.44,33,400,12722,19737,939.844,0.13,0.17,0.86,0.175,0.028,433,0
10514,1654743845,1.193,55.39,915,687,12785,19503,939.108,2.17,2.26,14.94,2.33,0.053,10514,1
42014,1654778363,24.86,52.1,1145,409,12889,19442,938.79,1.75,1.82,12.05,1.878,0.042,17020,1
55925,1654716970,43.31,18.82,0,400,13626,21340,936.802,1.05,1.09,7.22,1.127,0.025,4783,0
60997,1655128419,17.813,50.4,3711,400,13241,19719,936.943,0.76,0.79,5.22,0.814,0.018,4111,0
15543,1654748874,12.1,51.99,1168,417,12879,19439,938.819,1.44,1.49,9.89,1.543,0.035,15543,1
9606,1654742937,-4.586,61.84,705,718,12771,19549,939.141,2.93,3.05,20.18,3.147,0.071,9606,1
15978,1654749309,12.066,47.76,1132,401,12884,19451,938.779,1.47,1.53,10.13,1.58,0.036,15978,1
8394,1654741725,-4.63,50.59,317,400,13104,19943,939.374,0.31,0.32,2.11,0.329,0.007,8394,1
9914,1654743245,-3.372,57.78,707,738,12758,19549,939.145,2.47,2.57,17.01,2.652,0.06,9914,1
55968,1654717013,44.37,28.35,6862,400,13175,19573,936.878,2.02,2.1,13.89,2.165,0.049,4826,0
56490,1654717535,56.05,11.92,14694,400,13075,19079,936.689,122.02,136.1,816.42,142.108,12.003,5348,0
30161,1654766510,21.69,51.71,33,400,13249,20183,939.68,2.41,2.51,16.61,2.59,0.059,5167,1
21830,1654755161,-10.503,53.63,1373,411,12957,19388,938.717,1.46,1.51,10.02,1.563,0.035,21830,1
26745,1654763094,16.33,54.12,36,400,13124,20019,939.605,0.67,0.7,4.61,0.718,0.016,1751,0
58877,1655126299,-4.968,47.63,143,425,12775,20580,937.345,2.0,2.08,13.8,2.152,0.049,1991,0
46326,1654782675,25.44,48.15,1390,439,12937,19374,938.705,2.09,2.17,14.36,2.239,0.051,21332,1
59671,1655127093,17.711,46.93,137,406,12788,20586,937.389,1.4,1.46,9.64,1.504,0.034,2785,0
62331,1655129753,-18.826,11.62,5232,400,13421,19673,936.745,0.67,0.69,4.6,0.717,0.016,5445,0
19629,1654752960,19.29,49.18,1138,401,12927,19443,938.707,1.59,1.65,10.94,1.706,0.039,19629,1
12971,1654746302,20.85,48.12,1050,541,12840,19467,938.897,1.97,2.05,13.57,2.116,0.048,12971,1
47986,1654784335,26.64,48.86,1299,400,12976,19399,938.725,1.75,1.82,12.03,1.876,0.042,22992,1
27890,1654764239,20.78,46.91,130,400,13157,20023,939.633,0.87,0.9,5.97,0.931,0.021,2896,0
31929,1654768278,19.14,53.09,240,400,13134,20028,939.607,0.73,0.76,5.04,0.785,0.018,6935,1
60642,1655128064,12.531,38.88,0,400,13456,21306,937.388,2.05,2.13,14.09,2.198,0.05,3756,0
62386,1655129808,-15.342,12.06,2781,400,13505,19963,936.693,0.83,0.87,5.74,0.894,0.02,5500,0
461,1654733792,25.069,54.47,0,400,12770,19790,939.818,0.27,0.31,1.75,0.33,0.041,461,0
41752,1654778101,26.91,47.78,1117,400,12895,19452,938.753,1.89,1.96,13.0,2.026,0.046,16758,1
54502,1654715547,26.37,47.03,215,440,12760,20500,937.436,1.71,1.78,11.77,1.836,0.041,3360,0
56273,1654717318,56.69,18.55,60000,25939,10863,15628,936.779,10586.23,23750.92,40820.43,26613.062,12635.078,5131,0
48864,1654785213,24.47,53.83,1398,406,12975,19386,938.702,1.5,1.55,10.29,1.605,0.036,23870,1
17666,1654750997,16.851,47.43,1117,400,12908,19447,938.727,1.72,1.78,11.81,1.842,0.042,17666,1
56351,1654717396,58.33,13.27,60000,15526,11103,16414,936.742,7344.01,11781.83,40114.68,12847.316,4208.012,5209,0
61190,1655128612,20.552,30.64,6616,400,13024,19540,936.883,0.71,0.74,4.89,0.763,0.017,4304,0
56712,1654717757,50.18,14.13,1777,400,13643,20219,936.692,0.9,0.93,6.18,0.963,0.022,5570,0
1284,1654734615,26.778,54.74,23,400,13068,19946,939.698,0.44,0.46,3.06,0.477,0.011,1284,0
22144,1654755475,-14.924,51.67,1308,400,12971,19403,938.723,1.86,1.93,12.79,1.995,0.045,22144,1
61244,1655128666,20.787,26.81,12073,452,12790,19188,936.862,0.59,0.62,4.08,0.637,0.014,4358,0
40873,1654777222,24.93,51.71,1138,419,12873,19442,938.804,1.83,1.9,12.56,1.959,0.044,15879,1
51162,1654712207,26.92,44.83,15,431,12861,20767,937.599,1.96,2.03,13.48,2.102,0.047,20,0
23865,1654757196,-16.514,53.4,1402,406,12974,19379,938.712,1.5,1.55,10.3,1.606,0.036,23865,1
4990,1654738321,-8.288,50.3,47,400,13239,20178,939.685,2.05,2.13,14.08,2.196,0.05,4990,1
51644,1654712689,26.39,46.51,76,400,12830,20701,937.525,1.84,1.92,12.7,1.98,0.045,502,0
35938,1654772287,25.93,50.05,1048,652,12794,19476,939.054,2.14,2.22,14.71,2.294,0.052,10944,1
27892,1654764241,20.85,46.63,127,400,13164,20035,939.63,0.84,0.87,5.76,0.898,0.02,2898,0
44573,1654780922,26.94,47.98,1189,400,12929,19428,938.703,1.35,1.4,9.27,1.446,0.033,19579,1
54368,1654715413,28.83,42.36,184,428,12775,20536,937.365,1.65,1.71,11.36,1.771,0.04,3226,0
20891,1654754222,4.787,48.61,1304,408,12952,19405,938.694,2.17,2.26,14.95,2.331,0.053,20891,1
23025,1654756356,-21.921,53.29,1377,419,12962,19380,938.7,1.9,1.97,13.06,2.036,0.046,23025,1
27080,1654763429,19.71,47.43,0,400,13165,20058,939.627,0.88,0.92,6.09,0.949,0.021,2086,0
58640,1655126062,-4.107,47.57,100,420,12786,20623,937.396,1.75,1.82,12.04,1.877,0.042,1754,0
40685,1654777034,25.98,47.12,1233,445,12861,19421,938.802,1.89,1.96,13.01,2.029,0.046,15691,1
12205,1654745536,18.327,47.04,1015,569,12831,19481,939.037,2.58,2.68,17.74,2.766,0.062,12205,1
29858,1654766207,21.5,53.72,6,400,13268,20213,939.684,2.18,2.27,15.02,2.343,0.053,4864,1
13786,1654747117,18.716,52.58,1099,499,12853,19458,938.894,2.11,2.19,14.51,2.263,0.051,13786,1
27989,1654764338,18.55,51.32,181,400,13143,19994,939.649,0.74,0.77,5.07,0.791,0.018,2995,0
25390,1654761739,11.25,56.97,15,400,12709,19734,939.842,0.11,0.15,0.71,0.16,0.033,396,0
9596,1654742927,-4.613,60.09,693,693,12789,19557,939.156,2.38,2.47,16.39,2.556,0.058,9596,1
57284,1655124706,24.622,40.31,70,400,12833,20700,937.542,1.99,2.07,13.7,2.136,0.048,398,0
23385,1654756716,-21.387,53.33,1364,401,12973,19384,938.722,1.75,1.82,12.04,1.878,0.042,23385,1
4020,1654737351,-0.675,53.59,135,400,13214,20075,939.644,1.91,1.99,13.16,2.052,0.046,4020,1
2499,1654735830,17.555,47.18,14,400,13219,20164,939.593,0.9,0.93,6.17,0.963,0.022,2499,0
60522,1655127944,12.0,39.16,0,400,13317,21180,937.454,1.89,1.96,13.0,2.027,0.046,3636,0
130,1654733461,21.772,50.78,10,417,12565,19664,939.788,0.0,0.01,0.01,0.01,0.006,130,0
48537,1654784886,26.94,47.95,1360,400,12978,19385,938.714,1.64,1.71,11.32,1.764,0.04,23543,1
22230,1654755561,-16.001,47.61,1350,400,12968,19386,938.694,1.9,1.97,13.05,2.035,0.046,22230,1
37966,1654774315,26.75,47.97,1030,529,12843,19473,938.9,1.97,2.05,13.56,2.115,0.048,12972,1
18739,1654752070,20.565,47.77,1180,400,12924,19431,938.708,1.56,1.62,10.71,1.67,0.038,18739,1
30115,1654766464,22.22,48.69,45,400,13237,20172,939.665,1.61,1.68,11.11,1.733,0.039,5121,1
27468,1654763817,17.68,54.2,3,400,13224,20160,939.615,0.91,0.95,6.27,0.978,0.022,2474,0
27280,1654763629,17.58,53.22,26,400,13188,20125,939.585,1.12,1.16,7.68,1.198,0.027,2286,0
25914,1654762263,15.14,54.0,0,400,13015,19944,939.759,0.1,0.1,0.69,0.107,0.002,920,0
55374,1654716419,42.56,33.28,11896,497,12764,19203,936.906,0.4,0.42,2.78,0.434,0.01,4232,0
57490,1655124912,16.078,45.53,95,407,12820,20656,937.5,2.13,2.22,14.69,2.291,0.052,604,0
4997,1654738328,-8.316,48.92,54,400,13244,20180,939.688,2.35,2.44,16.17,2.522,0.057,4997,1
55330,1654716375,40.12,37.3,7976,400,12978,19443,936.873,0.51,0.53,3.49,0.545,0.012,4188,0
256,1654733587,23.227,49.97,37,400,12613,19678,939.817,0.09,0.16,0.45,0.176,0.067,256,0
34210,1654770559,20.98,57.08,436,539,12871,19821,939.228,1.62,1.69,11.17,1.742,0.039,9216,1
35406,1654771755,25.51,50.17,910,687,12784,19496,939.1,1.94,2.01,13.34,2.08,0.047,10412,1
1656,1654734987,25.111,52.51,0,400,13160,20062,939.606,0.84,0.88,5.8,0.904,0.02,1656,0
36625,1654772974,24.34,53.17,1074,616,12808,19462,939.059,1.77,1.84,12.17,1.898,0.043,11631,1
613,1654733944,26.038,56.36,0,400,12854,19822,939.844,0.13,0.14,0.92,0.143,0.003,613,0
58557,1655125979,-4.6,40.94,63,400,12792,20666,937.401,1.83,1.9,12.58,1.962,0.044,1671,0
58559,1655125981,-4.581,41.03,98,423,12772,20627,937.402,1.9,1.97,13.07,2.038,0.046,1673,0
50175,1654903192,26.64,32.48,0,812,13286,20019,931.101,358.51,372.51,2467.43,384.814,8.72,187,1
40993,1654777342,24.92,51.79,1153,411,12881,19446,938.775,1.57,1.64,10.84,1.69,0.038,15999,1
43176,1654779525,26.03,53.13,1084,400,12927,19467,938.69,1.4,1.46,9.65,1.505,0.034,18182,1
2872,1654736203,13.173,51.46,139,400,13154,20033,939.649,0.8,0.83,5.49,0.856,0.019,2872,0
42703,1654779052,26.63,49.07,1120,400,12906,19443,938.704,1.78,1.85,12.23,1.907,0.043,17709,1
2554,1654735885,16.935,47.01,57,400,13197,20115,939.631,0.76,0.79,5.22,0.814,0.018,2554,0
60763,1655128185,13.842,40.77,169,400,13195,20978,937.053,1.81,1.88,12.47,1.944,0.044,3877,0
10579,1654743910,1.827,54.69,900,648,12802,19517,939.094,2.38,2.47,16.36,2.551,0.058,10579,1
61115,1655128537,19.757,33.3,11711,479,12776,19217,936.892,0.44,0.45,3.0,0.468,0.011,4229,0
263,1654733594,23.3,53.84,19,400,12623,19681,939.821,0.11,0.18,0.6,0.196,0.066,263,0
54947,1654715992,26.44,42.5,0,400,13497,21356,937.403,1.89,1.96,12.98,2.024,0.046,3805,0
32589,1654768938,18.28,56.68,289,400,13115,19975,939.473,0.29,0.3,2.01,0.313,0.007,7595,1
1298,1654734629,26.739,55.07,0,400,13105,19989,939.717,0.41,0.43,2.82,0.44,0.01,1298,0
4169,1654737500,-2.228,47.33,106,400,13240,20112,939.632,2.17,2.25,14.93,2.328,0.053,4169,1
59565,1655126987,13.537,42.66,163,425,12777,20559,937.351,1.8,1.87,12.36,1.928,0.044,2679,0
43158,1654779507,24.75,52.79,1168,412,12910,19433,938.695,1.69,1.75,11.62,1.812,0.041,18164,1
543,1654733874,25.632,49.74,12,400,12812,19802,939.816,0.26,0.27,1.78,0.278,0.006,543,0
2399,1654735730,18.653,51.59,34,400,13199,20127,939.603,0.98,1.02,6.76,1.054,0.024,2399,0
30082,1654766431,19.91,53.99,52,400,13238,20168,939.679,2.29,2.38,15.77,2.458,0.056,5088,1
57780,1655125202,0.751,41.36,96,422,12773,20656,937.547,2.0,2.08,13.77,2.148,0.049,894,0
28493,1654764842,22.32,53.55,296,400,13118,19911,939.677,1.31,1.36,9.03,1.407,0.032,3499,1
22748,1654756079,-20.823,49.72,1321,400,12975,19398,938.728,1.45,1.51,10.01,1.561,0.035,22748,1
29944,1654766293,22.38,48.22,32,400,13246,20185,939.693,2.1,2.19,14.49,2.259,0.051,4950,1
61490,1655128912,16.29,16.13,40870,856,12572,18613,936.903,0.81,0.84,5.58,0.87,0.02,4604,0
57509,1655124931,15.108,46.75,25,400,12839,20730,937.492,2.2,2.29,15.16,2.364,0.053,623,0
60184,1655127606,15.973,46.24,199,435,12768,20523,937.405,1.75,1.82,12.08,1.883,0.043,3298,0
46590,1654782939,24.37,53.92,1358,415,12953,19387,938.728,1.7,1.76,11.68,1.822,0.041,21596,1
33791,1654770140,18.99,53.08,360,400,13068,19904,939.284,0.33,0.34,2.26,0.353,0.008,8797,1
20,1654733351,20.291,50.15,0,400,12491,19456,939.729,0.38,1.6,0.0,1.855,1.18,20,0
27089,1654763438,17.79,48.96,28,400,13129,20027,939.614,0.85,0.88,5.86,0.914,0.021,2095,0
57843,1655125265,-2.185,43.99,116,416,12768,20628,937.522,2.14,2.22,14.73,2.297,0.052,957,0
56763,1654717808,50.57,13.76,1187,400,13683,20377,936.7,0.73,0.76,5.01,0.782,0.018,5621,0
9778,1654743109,-3.999,57.26,741,844,12698,19543,939.136,2.4,2.49,16.49,2.572,0.058,9778,1
55232,1654716277,31.48,56.41,3394,400,13236,19766,936.927,0.52,0.54,3.58,0.559,0.013,4090,0
29610,1654765959,19.89,53.74,24,400,13263,20194,939.651,2.32,2.41,15.94,2.485,0.056,4616,1
8293,1654741624,-4.501,53.13,336,400,13095,19929,939.389,0.29,0.3,1.99,0.31,0.007,8293,1
49562,1654785911,26.91,47.81,1323,413,12988,19395,938.797,2.0,2.08,13.78,2.149,0.049,24568,1
22778,1654756109,-20.998,51.97,1373,410,12965,19383,938.725,1.69,1.76,11.63,1.813,0.041,22778,1
3487,1654736818,5.536,57.96,294,400,13136,19923,939.672,1.33,1.39,9.18,1.431,0.032,3487,1
54896,1654715941,27.19,39.08,0,400,13447,21282,937.392,2.11,2.19,14.49,2.26,0.051,3754,0
2860,1654736191,13.319,47.97,138,400,13157,20029,939.649,0.88,0.92,6.08,0.948,0.021,2860,0
16716,1654750047,13.383,50.77,1157,400,12889,19438,938.771,1.71,1.78,11.8,1.841,0.042,16716,1
60630,1655128052,12.44,44.09,0,400,13467,21323,937.37,2.19,2.28,15.07,2.35,0.053,3744,0
48096,1654784445,25.92,53.51,1270,400,12982,19404,938.737,1.91,1.98,13.14,2.049,0.046,23102,1
6246,1654739577,-7.894,51.93,158,400,13184,20111,939.678,0.82,0.86,5.67,0.884,0.02,6246,1
45698,1654782047,26.2,50.3,1013,400,13002,19480,938.702,2.42,2.51,16.64,2.595,0.059,20704,1
56936,1655124358,22.81,38.38,22,436,12858,20770,937.577,2.07,2.15,14.21,2.216,0.05,50,0
44995,1654781344,26.92,47.89,1208,401,12934,19428,938.722,1.77,1.83,12.15,1.895,0.043,20001,1
23805,1654757136,-17.414,53.36,1419,421,12972,19379,938.699,1.69,1.75,11.61,1.811,0.041,23805,1
49324,1654785673,26.98,47.41,1306,400,13000,19404,938.8,2.03,2.11,13.99,2.182,0.049,24330,1
35505,1654771854,23.38,55.28,908,675,12785,19503,939.107,1.97,2.04,13.53,2.11,0.048,10511,1
46179,1654782528,26.32,50.81,1281,400,12961,19404,938.685,1.97,2.05,13.58,2.117,0.048,21185,1
52272,1654713317,29.14,40.63,94,400,12786,20639,937.5,1.55,1.61,10.7,1.668,0.038,1130,0
4255,1654737586,-3.074,53.53,107,400,13224,20107,939.651,2.31,2.4,15.87,2.475,0.056,4255,1
61936,1655129358,-12.66,24.63,60000,16922,11039,15951,936.843,1456.92,1755.25,9420.44,1852.558,269.801,5050,0
5418,1654738749,-9.252,48.91,4,400,13264,20238,939.734,2.44,2.54,16.82,2.623,0.059,5418,1
56596,1654717641,54.1,12.59,4617,400,13413,19721,936.668,0.74,0.77,5.1,0.795,0.018,5454,0
57783,1655125205,0.605,43.92,84,407,12778,20668,937.561,2.09,2.17,14.37,2.24,0.051,897,0
49809,1654786158,24.99,50.86,1356,426,12982,19383,938.853,2.24,2.33,15.42,2.405,0.054,24815,1
25283,1654761632,13.38,53.4,1,400,12662,19726,939.774,0.19,0.29,1.08,0.312,0.093,289,0
2754,1654736085,14.599,51.46,111,400,13180,20064,939.608,0.92,0.95,6.31,0.984,0.022,2754,0
26626,1654762975,16.04,54.05,31,400,13122,20009,939.598,0.67,0.69,4.59,0.716,0.016,1632,0
31550,1654767899,21.36,49.77,197,400,13160,20070,939.619,0.79,0.82,5.42,0.846,0.019,6556,1
16171,1654749502,12.258,47.1,1253,430,12867,19413,938.776,1.77,1.84,12.18,1.9,0.043,16171,1
25358,1654761707,14.03,49.76,17,400,12696,19736,939.796,0.07,0.09,0.43,0.1,0.022,364,0
15178,1654748509,12.694,53.41,1080,438,12871,19451,938.795,2.13,2.22,14.68,2.288,0.052,15178,1
11000,1654744331,6.307,51.97,971,625,12809,19487,939.084,2.3,2.39,15.84,2.47,0.056,11000,1
12304,1654745635,18.969,50.84,998,553,12837,19483,939.014,2.01,2.09,13.85,2.159,0.049,12304,1
54937,1654715982,24.55,44.47,0,400,13420,21217,937.394,1.92,1.99,13.21,2.06,0.047,3795,0
59479,1655126901,9.495,48.52,170,436,12772,20553,937.33,1.74,1.8,11.94,1.862,0.042,2593,0
42853,1654779202,24.89,51.92,1141,403,12900,19434,938.709,1.89,1.96,12.99,2.025,0.046,17859,1
25010,1654761359,13.35,50.86,0,400,12480,19382,939.758,0.6,2.52,0.0,2.908,1.851,16,0
16666,1654749997,13.248,52.96,1157,404,12888,19440,938.767,1.84,1.91,12.65,1.973,0.045,16666,1
32269,1654768618,21.02,49.92,253,400,13129,20009,939.501,0.53,0.55,3.62,0.565,0.013,7275,1
52736,1654713781,28.59,42.06,86,400,12789,20639,937.404,1.72,1.79,11.85,1.848,0.042,1594,0
32274,1654768623,21.09,49.67,252,400,13132,20019,939.518,0.5,0.52,3.44,0.536,0.012,7280,1
2441,1654735772,18.196,47.29,20,400,13222,20148,939.616,1.1,1.14,7.55,1.177,0.027,2441,0
13969,1654747300,17.872,52.84,1080,490,12857,19459,938.92,1.99,2.07,13.7,2.136,0.048,13969,1
7358,1654740689,-4.426,56.14,271,400,13122,19994,939.483,0.52,0.54,3.55,0.554,0.013,7358,1
28102,1654764451,18.85,50.74,161,400,13146,20002,939.674,0.72,0.75,4.98,0.777,0.018,3108,0
14888,1654748219,13.58,49.02,1107,445,12868,19451,938.811,2.04,2.12,14.03,2.188,0.049,14888,1
19290,1654752621,20.508,47.37,1163,400,12927,19434,938.683,1.52,1.58,10.45,1.63,0.037,19290,1
1843,1654735174,23.827,48.26,65,400,13124,20002,939.592,0.61,0.64,4.23,0.659,0.015,1843,0
57772,1655125194,1.146,40.57,75,400,12789,20671,937.547,2.14,2.22,14.7,2.292,0.052,886,0
33526,1654769875,18.38,56.72,345,400,13091,19921,939.34,0.35,0.36,2.41,0.376,0.008,8532,1
22236,1654755567,-16.074,51.17,1369,406,12963,19386,938.701,1.75,1.82,12.04,1.878,0.042,22236,1
22849,1654756180,-21.36,53.6,1385,413,12969,19386,938.726,1.88,1.95,12.91,2.013,0.045,22849,1
53455,1654714500,28.36,42.65,149,408,12788,20570,937.305,1.84,1.91,12.63,1.969,0.044,2313,0
53441,1654714486,25.71,48.21,153,416,12779,20575,937.308,1.96,2.04,13.51,2.106,0.048,2299,0
51368,1654712413,29.77,39.27,41,405,12840,20733,937.562,2.02,2.1,13.93,2.173,0.049,226,0
26329,1654762678,15.08,53.75,3,400,13100,19985,939.712,0.51,0.53,3.52,0.55,0.012,1335,0
16418,1654749749,12.669,51.5,1141,408,12876,19445,938.758,1.96,2.04,13.48,2.103,0.047,16418,1
54630,1654715675,25.77,46.24,0,400,12997,20830,937.453,2.21,2.3,15.22,2.374,0.054,3488,0
35750,1654772099,23.59,54.87,950,657,12795,19487,939.079,2.3,2.39,15.8,2.464,0.056,10756,1
50907,1654903924,34.95,16.16,454,4010,12360,20169,930.898,2.61,2.72,17.99,2.805,0.063,919,1
57510,1655124932,15.056,45.69,26,400,12838,20732,937.494,2.22,2.3,15.25,2.378,0.054,624,0
55360,1654716405,39.19,38.82,9267,400,12899,19370,936.86,0.6,0.62,4.14,0.645,0.015,4218,0
33045,1654769394,20.8,50.52,311,400,13108,19957,939.387,0.24,0.25,1.65,0.257,0.006,8051,1
28817,1654765166,20.43,50.64,169,400,13209,20043,939.665,2.08,2.16,14.33,2.235,0.05,3823,1
1612,1654734943,25.373,49.12,13,400,13134,20031,939.609,0.52,0.54,3.59,0.56,0.013,1612,0
7226,1654740557,-4.706,50.04,268,400,13119,19998,939.536,0.46,0.47,3.14,0.489,0.011,7226,1
3411,1654736742,6.475,60.74,285,400,13135,19923,939.664,1.54,1.6,10.57,1.648,0.037,3411,1
49120,1654785469,26.35,49.61,1134,400,13044,19450,938.751,2.2,2.28,15.13,2.359,0.053,24126,1
39614,1654775963,24.89,51.79,1201,483,12854,19436,938.871,1.8,1.87,12.36,1.928,0.044,14620,1
62130,1655129552,-21.228,11.84,60000,7552,11485,16922,936.739,1283.18,1519.46,8363.57,1599.975,211.927,5244,0
32407,1654768756,18.54,55.64,268,400,13122,19999,939.494,0.51,0.53,3.52,0.549,0.012,7413,1
5367,1654738698,-9.213,48.43,8,400,13260,20227,939.723,2.47,2.56,16.98,2.648,0.06,5367,1
25168,1654761517,10.91,56.76,2,400,12577,19663,939.82,0.0,0.0,0.0,0.0,0.0,174,0
11164,1654744495,8.145,53.52,1126,660,12791,19449,939.061,2.44,2.53,16.79,2.618,0.059,11164,1
2209,1654735540,20.615,47.2,3,400,13203,20118,939.586,0.76,0.79,5.26,0.821,0.019,2209,0
60038,1655127460,19.012,43.74,196,422,12772,20520,937.336,1.71,1.77,11.74,1.83,0.041,3152,0
41211,1654777560,26.9,47.8,1107,400,12882,19453,938.774,2.27,2.36,15.61,2.434,0.055,16217,1
32346,1654768695,18.58,55.5,257,400,13120,19998,939.477,0.45,0.47,3.1,0.484,0.011,7352,1
53574,1654714619,28.36,43.3,140,424,12782,20580,937.346,1.92,1.99,13.21,2.059,0.047,2432,0
47423,1654783772,24.48,53.61,1360,417,12961,19387,938.743,1.64,1.71,11.3,1.762,0.04,22429,1
44200,1654780549,26.47,50.22,1172,400,12926,19438,938.691,1.77,1.84,12.16,1.896,0.043,19206,1
2448,1654735779,18.12,47.48,31,400,13205,20133,939.637,1.11,1.15,7.63,1.19,0.027,2448,0
53479,1654714524,26.54,44.88,149,413,12781,20571,937.333,1.95,2.03,13.46,2.098,0.047,2337,0
33830,1654770179,20.84,51.1,350,400,13075,19913,939.288,0.28,0.3,1.96,0.305,0.007,8836,1
51769,1654712814,28.6,43.09,45,400,12830,20721,937.488,2.28,2.36,15.66,2.442,0.055,627,0
40865,1654777214,25.96,47.12,1203,438,12863,19426,938.8,1.65,1.71,11.36,1.772,0.04,15871,1
50846,1654903863,36.26,15.61,0,1425,12828,20601,930.878,1.09,1.13,7.48,1.167,0.026,858,1
27160,1654763509,17.32,53.41,0,400,13185,20116,939.625,0.8,0.83,5.5,0.858,0.019,2166,0
26492,1654762841,18.07,49.08,1,400,13121,20024,939.682,0.44,0.46,3.04,0.473,0.011,1498,0
36266,1654772615,24.41,52.44,1063,638,12798,19470,939.063,2.05,2.13,14.1,2.199,0.05,11272,1
4129,1654737460,-1.821,52.88,135,400,13220,20080,939.615,1.96,2.03,13.46,2.099,0.047,4129,1
51183,1654712228,29.9,38.74,14,422,12869,20775,937.584,1.87,1.94,12.85,2.004,0.045,41,0
2615,1654735946,16.235,46.82,64,400,13200,20107,939.633,0.89,0.92,6.11,0.952,0.022,2615,0
44137,1654780486,26.16,52.3,1174,400,12931,19440,938.716,1.58,1.64,10.88,1.697,0.038,19143,1
60744,1655128166,13.592,46.56,39,400,13253,21115,937.074,1.88,1.95,12.95,2.019,0.046,3858,0
17580,1654750911,16.484,53.83,1195,419,12892,19439,938.745,1.58,1.64,10.87,1.696,0.038,17580,1
3011,1654736342,11.462,47.51,165,400,13157,20012,939.664,0.76,0.79,5.21,0.813,0.018,3011,0
26898,1654763247,19.14,47.79,63,400,13128,19991,939.634,0.57,0.59,3.94,0.614,0.014,1904,0
55353,1654716398,38.89,39.16,9244,400,12880,19366,936.891,0.65,0.68,4.5,0.702,0.016,4211,0
52382,1654713427,28.9,41.22,75,400,12792,20662,937.503,2.4,2.49,16.52,2.577,0.058,1240,0
656,1654733987,26.254,50.6,32,400,12868,19820,939.81,0.31,0.32,2.12,0.331,0.007,656,0
62515,1655129937,-1.214,15.08,1057,400,13692,20399,936.673,0.73,0.75,5.0,0.779,0.018,5629,0
45963,1654782312,27.02,47.36,1367,413,12945,19383,938.68,1.85,1.92,12.72,1.983,0.045,20969,1
27178,1654763527,19.23,51.81,0,400,13202,20137,939.596,0.87,0.91,6.02,0.938,0.021,2184,0
56125,1654717170,48.79,26.93,60000,9963,11374,16548,936.876,6736.17,7273.89,45670.81,7558.852,430.465,4983,0
